id,observed_on,year,scientific_name,common_name,quality_grade,latitude,longitude,place_guess,url
319009566,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,40.297795,-79.5048966667,"Westmoreland Crossing, Greensburg, PA, US",https://www.inaturalist.org/observations/319009566
319012570,2025-10-04,2025,Lycorma delicatula,Spotted Lanternfly,research,38.931795,-74.9589616667,"Cape May Point State Park, Cape May Point, NJ, US",https://www.inaturalist.org/observations/319012570
319012651,2025-10-02,2025,Lycorma delicatula,Spotted Lanternfly,research,40.740075,-74.0085666667,"Manhattan, New York, NY, US",https://www.inaturalist.org/observations/319012651
319013929,2025-10-04,2025,Lycorma delicatula,Spotted Lanternfly,research,38.9373749147,-77.0337027074,"Spring Rd NW, Washington, DC, US",https://www.inaturalist.org/observations/319013929
319015610,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,40.6027533333,-73.9329133333,"Long Island, New York, NY, US",https://www.inaturalist.org/observations/319015610
319020917,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,38.9158959813,-77.2829222255,"Vienna, VA, US",https://www.inaturalist.org/observations/319020917
319022835,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8969482664,-77.0714296773,"Bus Collection Point I/B, Arlington, VA 22209, USA",https://www.inaturalist.org/observations/319022835
319022990,2025-09-22,2025,Lycorma delicatula,Spotted Lanternfly,research,39.6789289722,-75.7598559722,"Newark, DE, USA",https://www.inaturalist.org/observations/319022990
319026165,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,41.1277,-74.29963,"Greenwood Lake Tpke, Ringwood, NJ, US",https://www.inaturalist.org/observations/319026165
319026935,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,38.94562594,-77.05093487,"Rock Creek Park, District of Columbia County, US-DC, US",https://www.inaturalist.org/observations/319026935
319027244,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,42.2301133333,-71.7639833333,"Minerva St, Worcester, MA, US",https://www.inaturalist.org/observations/319027244
319027511,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,38.94345278,-77.04968604,"Rock Creek Park, District of Columbia County, US-DC, US",https://www.inaturalist.org/observations/319027511
319027727,2025-09-29,2025,Lycorma delicatula,Spotted Lanternfly,research,42.0793078451,-73.9405515742,"Saugerties, NY, US",https://www.inaturalist.org/observations/319027727
319028128,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.6743257495,-77.2847148638,"Frederick County, MD, USA",https://www.inaturalist.org/observations/319028128
319032142,2025-09-01,2025,Lycorma delicatula,Spotted Lanternfly,research,41.3871221911,-82.5354934484,"Huron, OH 44839, USA",https://www.inaturalist.org/observations/319032142
319033271,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.6248638889,-76.1569972222,"Harford County, MD, USA",https://www.inaturalist.org/observations/319033271
319034171,2025-09-28,2025,Lycorma delicatula,Spotted Lanternfly,research,38.6599305556,-78.3205944444,"Luray, VA 22835, USA",https://www.inaturalist.org/observations/319034171
319036823,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,42.2768833333,-83.7427666667,"E Jefferson St, Ann Arbor, MI, US",https://www.inaturalist.org/observations/319036823
319036859,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.2434966667,-77.4754416667,"Chesapeake and Ohio Canal Trail, Tuscarora, MD, US",https://www.inaturalist.org/observations/319036859
319037598,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,41.3274116667,-79.3614966667,"Pine Ln, Lucinda, PA, US",https://www.inaturalist.org/observations/319037598
319042091,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,38.2585966667,-78.6569966667,"Frazier Discovery Trail, Crozet, VA, US",https://www.inaturalist.org/observations/319042091
319044173,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,42.4496333,-76.4901282,"University @ Stewart, Ithaca, NY 14850, USA",https://www.inaturalist.org/observations/319044173
319044277,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,42.4483765,-76.4897212997,"Ithaca, NY, USA",https://www.inaturalist.org/observations/319044277
319044563,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,42.4432228,-76.4807785997,"Ithaca, NY, USA",https://www.inaturalist.org/observations/319044563
319046877,2025-10-04,2025,Lycorma delicatula,Spotted Lanternfly,research,41.1896792517,-73.1782444141,"Jane St, Bridgeport, CT, US",https://www.inaturalist.org/observations/319046877
319049713,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,42.2978383333,-71.43563,"Framingham State University, Framingham, MA, US",https://www.inaturalist.org/observations/319049713
319051807,2025-10-03,2025,Lycorma delicatula,Spotted Lanternfly,research,41.4820933,-81.8268051997,"Edgewater, OH 44107, USA",https://www.inaturalist.org/observations/319051807
319052241,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,41.74472,-74.2148883333,"Accord, NY, US",https://www.inaturalist.org/observations/319052241
319053558,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,41.6215533333,-83.5826866667,"Hippo Way, Toledo, OH, US",https://www.inaturalist.org/observations/319053558
319054334,2025-10-03,2025,Lycorma delicatula,Spotted Lanternfly,research,39.0665285113,-76.7210625613,"Summershade Dr, Odenton, MD, US",https://www.inaturalist.org/observations/319054334
319057283,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,38.7828438,-77.1225800997,"Rose Hill, VA, USA",https://www.inaturalist.org/observations/319057283
319061000,2025-09-28,2025,Lycorma delicatula,Spotted Lanternfly,research,39.9874399436,-83.0228494704,"Harrison West, Columbus, OH, USA",https://www.inaturalist.org/observations/319061000
319061039,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.2172099727,-84.4795192833,"Mayfair St, Cincinnati, OH, US",https://www.inaturalist.org/observations/319061039
319085406,2025-10-04,2025,Lycorma delicatula,Spotted Lanternfly,research,40.8887225,-73.9078993,"W 239th St, Bronx, NY, USA",https://www.inaturalist.org/observations/319085406
319115563,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,38.9025194943,-77.2688636463,"Lawyers Rd at Ayr Hill Ave, Vienna, VA 22180, USA",https://www.inaturalist.org/observations/319115563
319115632,2025-10-04,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8460850782,-77.3657605425,"Fairfax County, US-VA, US",https://www.inaturalist.org/observations/319115632
319117116,2025-10-04,2025,Lycorma delicatula,Spotted Lanternfly,research,41.1396431,-81.3806761997,"Kent, OH, USA",https://www.inaturalist.org/observations/319117116
319123189,2025-09-28,2025,Lycorma delicatula,Spotted Lanternfly,research,38.9800350592,-77.5365100382,"Sullivans Cove Square, Brambleton, VA, US",https://www.inaturalist.org/observations/319123189
319123473,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,40.8368833333,-74.0423666667,"Chapman Dr, Little Ferry, NJ, US",https://www.inaturalist.org/observations/319123473
319126137,2025-09-30,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8948138889,-77.0817611111,"Colonial Village, Arlington, VA, USA",https://www.inaturalist.org/observations/319126137
319126138,2025-09-30,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8948138889,-77.0817611111,"Colonial Village, Arlington, VA, USA",https://www.inaturalist.org/observations/319126138
319126139,2025-09-30,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8948138889,-77.0817611111,"Colonial Village, Arlington, VA, USA",https://www.inaturalist.org/observations/319126139
319126143,2025-09-30,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8948138889,-77.0817611111,"Colonial Village, Arlington, VA, USA",https://www.inaturalist.org/observations/319126143
319126144,2025-09-30,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8948138889,-77.0817611111,"Colonial Village, Arlington, VA, USA",https://www.inaturalist.org/observations/319126144
319126145,2025-09-30,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8948138889,-77.0817611111,"Colonial Village, Arlington, VA, USA",https://www.inaturalist.org/observations/319126145
319126147,2025-09-30,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8948138889,-77.0817611111,"Colonial Village, Arlington, VA, USA",https://www.inaturalist.org/observations/319126147
319126151,2025-10-03,2025,Lycorma delicatula,Spotted Lanternfly,research,39.0092440462,-77.5404922944,"Mt Hope Rd, Ashburn, VA, US",https://www.inaturalist.org/observations/319126151
319127327,2025-09-26,2025,Lycorma delicatula,Spotted Lanternfly,research,40.7038780942,-73.9911673114,"Main St, New York, NY, US",https://www.inaturalist.org/observations/319127327
319139110,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,41.6841545105,-83.4963989258,Toledo,https://www.inaturalist.org/observations/319139110
319140502,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,39.1343790096,-84.5147061892,"Campus Green Dr, Cincinnati, OH, US",https://www.inaturalist.org/observations/319140502
319140581,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,39.291789338,-76.5846068956,"Baltimore, MD, US",https://www.inaturalist.org/observations/319140581
319141961,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,40.63724199,-74.02561586,"3 Av & Senator St, Bay Ridge, NY 11220, USA",https://www.inaturalist.org/observations/319141961
319144818,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,40.7684366667,-77.8699333333,"Shellers Bend, State College, PA, US",https://www.inaturalist.org/observations/319144818
319145022,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,38.7982833333,-77.0758944444,"Huntington, VA, USA",https://www.inaturalist.org/observations/319145022
319145892,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,41.6827468872,-83.4976654053,"Lucas County, US-OH, US",https://www.inaturalist.org/observations/319145892
319148744,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,40.5260692108,-80.0240751079,"13th St, Pittsburgh, PA, US",https://www.inaturalist.org/observations/319148744
319149771,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,38.7876906997,-76.5289728997,"Deale, MD 20751, USA",https://www.inaturalist.org/observations/319149771
319150867,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,41.5453802689,-81.6291416469,"Perimeter Loop Trail, Cleveland, OH, US",https://www.inaturalist.org/observations/319150867
319151304,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,40.448595,-79.9588783333,"Iowa St, Pittsburgh, PA, US",https://www.inaturalist.org/observations/319151304
319152174,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,40.43842,-79.975425,"5th Ave, Pittsburgh, PA, US",https://www.inaturalist.org/observations/319152174
319152253,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,40.4383966667,-79.9754333333,"5th Ave, Pittsburgh, PA, US",https://www.inaturalist.org/observations/319152253
319152970,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,39.0247851072,-77.0392190748,"Green Holly Terr, Silver Spring, MD, US",https://www.inaturalist.org/observations/319152970
319156807,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,40.7929125382,-75.2935983205,"Pennsylvania, US",https://www.inaturalist.org/observations/319156807
319159388,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,41.68438469,-83.49555459,"Toledo, OH 43611, USA",https://www.inaturalist.org/observations/319159388
319159543,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,41.68436759,-83.49557245,"Toledo, OH 43611, USA",https://www.inaturalist.org/observations/319159543
319161641,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,40.4388448867,-79.9713986203,"West Oakland, Pittsburgh, PA, USA",https://www.inaturalist.org/observations/319161641
319162984,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,40.756425,-79.6517111111,"Freeport, PA 16229, USA",https://www.inaturalist.org/observations/319162984
319164061,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,40.4329833333,-79.9588783333,"Hodge St, Pittsburgh, PA, US",https://www.inaturalist.org/observations/319164061
319165996,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,40.4386527778,-79.9718027778,"West Oakland, Pittsburgh, PA, USA",https://www.inaturalist.org/observations/319165996
319166384,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,40.8646283333,-73.931795,"Fort Washington Ave, New York, NY, US",https://www.inaturalist.org/observations/319166384
319168348,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,40.4630515177,-76.3393564373,"Camp Swatara Rd, Myerstown, PA, US",https://www.inaturalist.org/observations/319168348
319168385,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,38.901425,-77.0908666667,"Woodmont, Arlington, VA 22207, USA",https://www.inaturalist.org/observations/319168385
319169469,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8612861633,-77.0542144775,Arlington,https://www.inaturalist.org/observations/319169469
319170427,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,38.7268192613,-76.5368178378,"Anne Arundel County, US-MD, US",https://www.inaturalist.org/observations/319170427
319170494,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,38.7267930409,-76.5368249452,"Anne Arundel County, US-MD, US",https://www.inaturalist.org/observations/319170494
319171008,2025-09-27,2025,Lycorma delicatula,Spotted Lanternfly,research,40.6170111111,-73.8248055556,"Broad Channel, Queens, NY, USA",https://www.inaturalist.org/observations/319171008
319172086,2025-10-02,2025,Lycorma delicatula,Spotted Lanternfly,research,38.7833976746,-85.0892562866,Vevay,https://www.inaturalist.org/observations/319172086
319172096,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,38.7719078064,-85.0639953613,Vevay,https://www.inaturalist.org/observations/319172096
319172563,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,40.8882525471,-81.1109997973,"S Union Ave, Alliance, OH, US",https://www.inaturalist.org/observations/319172563
319172923,2025-09-20,2025,Lycorma delicatula,Spotted Lanternfly,research,41.2846366667,-82.22332,"Oberlin Arboretum, Oberlin, OH, US",https://www.inaturalist.org/observations/319172923
319174864,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,42.3188083333,-72.5292333333,"Atkins Farms, Amherst, MA 01002, USA",https://www.inaturalist.org/observations/319174864
319177363,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,39.6102333298,-78.494798297,United States,https://www.inaturalist.org/observations/319177363
319179099,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,39.3355247143,-76.5697243224,"Berkshire Rd, Baltimore, MD, US",https://www.inaturalist.org/observations/319179099
319179955,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,41.2283133333,-73.667405,"Davids Hill Rd, Bedford Hills, NY, US",https://www.inaturalist.org/observations/319179955
319182958,2025-10-04,2025,Lycorma delicatula,Spotted Lanternfly,research,38.97523,-74.86155,"Wildwood, NJ, US",https://www.inaturalist.org/observations/319182958
319184625,2025-09-09,2025,Lycorma delicatula,Spotted Lanternfly,research,41.8568858825,-71.5187738836,"One Citizens Bank Way, Johnston, RI 02919, Johnston, RI 02919, USA",https://www.inaturalist.org/observations/319184625
319185651,2025-10-06,2025,Lycorma delicatula,Spotted Lanternfly,research,39.7502833333,-75.5457616667,"Wilmington, DE, US",https://www.inaturalist.org/observations/319185651
